pmid,raw_response,parse_error
34993375," Here is the structured biomedical evidence record extracted from the provided abstract:

```json
{
  ""kb_record"": {
    ""source"": null,
    ""source_id"": null,
    ""query"": ""trait impulsivity functional connectivity"",
    ""title"": null,
    ""year"": ""2021"",
    ""journal"": ""Chronic stress (Thousand Oaks, Calif.)"",
    ""brain_system"": [""central executive"", ""ventral salience"", ""dorsal salience"", ""default mode"", ""subcortical"", ""sensorimotor""],
    ""feature_type"": ""functional connectivity"",
    ""phenotype"": ""COVID-19 positive status"",
    ""diagnostic_context"": null,
    ""relationship"": ""associated with"",
    ""direction"": null,
    ""mechanism"": null,
    ""directness"": null,
    ""evidence_strength"": null,
    ""supporting_sentence"": ""COVID-19 positive status was associated with 1) reduced connectivity between the central executive and ventral salience, as well as between the dorsal salience and default mode networks; 2) increased internal connectivity within the default mode, ventral salience, subcortical and sensorimotor networks; 3) increased connectivity between the ventral salience, subcortical and sensorimotor networks."",
    ""citation_id"": ""34993375"",
    ""extraction_model"": null,
    ""extraction_confidence"": null
  },
  ""self_verification"": {
    ""support_score"": null,
    ""decision"": ""Extracted evidence record is likely accurate based on the provided abstract."",
    ""phenotype_supported"": true,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": null,
    ""directness_supported"": null,
    ""overclaiming"": null,
    ""rationale"": ""The abstract mentions a study that aims to determine brain networks associated with COVID-19 infection risk, and it provides results showing specific functional connectivity patterns associated with COVID-19 positive status.""
  }
}
```

This record indicates that reduced connectivity between certain brain systems (central executive, ventral salience, and dorsal salience with default mode networks) and increased internal connectivity within other brain systems (default mode, ventral salience, subcortical, and sensorimotor networks) are associated with COVID-19 positive status. The record also suggests that these identified risk networks could be investigated as targets for treatment of illnesses with impulse control deficits.",
37561637," Here is the structured biomedical evidence record extracted from the given abstract:

```json
{
  ""kb_record"": {
    ""source"": null,
    ""source_id"": null,
    ""query"": ""attentional impulsivity resting-state fMRI"",
    ""title"": null,
    ""year"": ""2023"",
    ""journal"": ""Journal of behavioral addictions"",
    ""brain_system"": ""right nucleus accumbens (NAcc) and right dorsolateral prefrontal cortex (DLPFC)"",
    ""feature_type"": ""functional connectivity"",
    ""phenotype"": ""Gambling disorder"",
    ""diagnostic_context"": null,
    ""relationship"": ""associated with"",
    ""direction"": null,
    ""mechanism"": ""serotonergic function"",
    ""directness"": null,
    ""evidence_strength"": null,
    ""supporting_sentence"": ""Right NAcc 11C-MADAM binding potential correlated with attentional impulsivity in individuals with gambling disorder (r = -0.73, p = 0.005)."",
    ""citation_id"": ""37561637"",
    ""extraction_model"": null,
    ""extraction_confidence"": null
  },
  ""self_verification"": {
    ""support_score"": null,
    ""decision"": null,
    ""phenotype_supported"": ""Gambling disorder"",
    ""feature_supported"": ""functional connectivity between right nucleus accumbens (NAcc) and right dorsolateral prefrontal cortex (DLPFC)"",
    ""relationship_supported"": ""associated with"",
    ""direction_supported"": null,
    ""directness_supported"": null,
    ""overclaiming"": null,
    ""rationale"": ""The abstract mentions that individuals with gambling disorder showed loss of functional connectivity between the right NAcc and a region in the right DLPFC, and that right NAcc 11C-MADAM binding potential correlated with attentional impulsivity in individuals with gambling disorder.""
  }
}
```

This JSON object represents the structured biomedical evidence record extracted from the given abstract. It includes the source, journal, brain system, feature type, phenotype, relationship, direction, mechanism, supporting sentence, citation ID, and self-verification information. The self-verification section includes the support score, decision, phenotype supported, feature supported, relationship supported, direction supported, directness supported, overclaiming, and rationale. In this case, the support score, decision, and rationale are not provided as they would require additional context and evaluation beyond the given abstract.",
22901705," Here is the structured biomedical evidence record extracted from the provided abstract:

```json
{
  ""kb_record"": {
    ""source"": null,
    ""source_id"": null,
    ""query"": ""motor impulsivity resting-state fMRI"",
    ""title"": null,
    ""year"": ""2012"",
    ""journal"": ""Behavioral and Brain Functions : BBF"",
    ""brain_system"": ""sensory-motor coordination"",
    ""feature_type"": ""brain synchronization"",
    ""phenotype"": ""internet gaming addiction"",
    ""diagnostic_context"": null,
    ""relationship"": ""enhanced"",
    ""direction"": null,
    ""mechanism"": ""long-time online game playing"",
    ""directness"": null,
    ""evidence_strength"": null,
    ""supporting_sentence"": ""Comparing to the healthy controls, IGA subjects show enhanced ReHo in brainstem, inferior parietal lobule, left posterior cerebellum, and left middle frontal gyrus. All of these regions are thought related with sensory-motor coordination."",
    ""citation_id"": ""22901705"",
    ""extraction_model"": null,
    ""extraction_confidence"": null
  },
  ""self_verification"": {
    ""support_score"": null,
    ""decision"": null,
    ""phenotype_supported"": ""internet gaming addiction"",
    ""feature_supported"": ""brain synchronization"",
    ""relationship_supported"": ""enhanced"",
    ""direction_supported"": null,
    ""directness_supported"": null,
    ""overclaiming"": null,
    ""rationale"": ""The abstract mentions 'enhanced ReHo' in regions related to sensory-motor coordination in IGA subjects, which implies an enhanced brain synchronization in these regions due to internet gaming addiction.""
  }
}
```

The extracted evidence suggests that internet gaming addiction (phenotype) leads to enhanced brain synchronization (feature) in regions related to sensory-motor coordination (brain_system). The relationship between the phenotype and feature is supported by the statement ""Comparing to the healthy controls, IGA subjects show enhanced ReHo in brainstem, inferior parietal lobule, left posterior cerebellum, and left middle frontal gyrus. All of these regions are thought related with sensory-motor coordination."" This evidence is found in the abstract with PMID 22901705.",
41281564," Here is the structured biomedical evidence record extracted from the abstract:

```json
{
  ""kb_record"": {
    ""source"": null,
    ""source_id"": null,
    ""query"": ""motor impulsivity functional connectivity"",
    ""title"": ""Associations between structural injury and task-based corticomuscular connectivity after stroke"",
    ""year"": 2025,
    ""journal"": ""Frontiers in neurology"",
    ""brain_system"": ""cortical and muscular systems"",
    ""feature_type"": ""structural injury and integrity measures, task-based functional connectivity between electrodes overlying sensorimotor cortical regions and affected upper-extremity musculature (referred to as corticomuscular coherence; CMC)"",
    ""phenotype"": ""behavioral deficits"",
    ""diagnostic_context"": ""stroke"",
    ""relationship"": ""associations"",
    ""direction"": null,
    ""mechanism"": ""structural injury modulates task-based corticomuscular connectivity"",
    ""directness"": null,
    ""evidence_strength"": null,
    ""supporting_sentence"": ""In the mild-moderate CST injury subgroup (n = 11), greater injury correlated with higher coherence between electrodes overlying the supplementary motor area and affected extensor digitorum (high beta: ρ = 0.83, p = 0.001). Similarly, in the subgroup depicting higher CST integrity (n = 9), CST integrity positively related to coherence between electrodes overlying the ipsilesional primary motor cortex and affected biceps (low beta: r = 0.94, p = 0.0001)."",
    ""citation_id"": ""41281564"",
    ""extraction_model"": null,
    ""extraction_confidence"": null
  },
  ""self_verification"": {
    ""support_score"": null,
    ""decision"": null,
    ""phenotype_supported"": ""behavioral deficits"",
    ""feature_supported"": ""structural injury and integrity measures, task-based functional connectivity between electrodes overlying sensorimotor cortical regions and affected upper-extremity musculature (referred to as corticomuscular coherence; CMC)"",
    ""relationship_supported"": ""associations"",
    ""direction_supported"": null,
    ""directness_supported"": null,
    ""overclaiming"": null,
    ""rationale"": ""The supporting sentence directly states that greater structural injury correlates with higher coherence in one subgroup, and higher structural integrity positively relates to coherence in another subgroup.""
  }
}
```

The self-verification section checks if the extracted information is supported by the provided abstract. In this case, it confirms that the phenotype, feature, and relationship are supported by the abstract. It also verifies that the direction and directness are not explicitly stated in the abstract, but can be inferred from the correlational analysis results. Lastly, it ensures that there is no overclaiming, as the information extracted is directly stated in the abstract.",
38002468," Here is the structured biomedical evidence record extracted from the provided abstract:

```json
{
  ""kb_record"": {
    ""source"": null,
    ""source_id"": null,
    ""query"": ""Barratt Impulsiveness Scale resting-state fMRI"",
    ""title"": null,
    ""year"": ""2023"",
    ""journal"": ""Brain sciences"",
    ""brain_system"": ""insula"",
    ""feature_type"": ""functional connectivity (FC)"",
    ""phenotype"": ""trait impulsivity"",
    ""diagnostic_context"": ""Heroin Use Disorder"",
    ""relationship"": ""correlation"",
    ""direction"": ""positive"",
    ""mechanism"": null,
    ""directness"": null,
    ""evidence_strength"": null,
    ""supporting_sentence"": ""Changes in FC between the right insula and the lateral occipital cortex and the right angular gyrus were significantly positively correlated with total trait impulsivity scores, motor impulsivity, and nonplanning impulsivity"",
    ""citation_id"": ""38002468"",
    ""extraction_model"": null,
    ""extraction_confidence"": null
  },
  ""self_verification"": {
    ""support_score"": null,
    ""decision"": null,
    ""phenotype_supported"": ""trait impulsivity"",
    ""feature_supported"": ""functional connectivity (FC)"",
    ""relationship_supported"": ""correlation"",
    ""direction_supported"": ""positive"",
    ""directness_supported"": null,
    ""overclaiming"": null,
    ""rationale"": ""The abstract mentions a correlation between changes in FC and trait impulsivity scores, motor impulsivity, and nonplanning impulsivity. The brain system mentioned is the insula, which is the seed point for the rs-fMRI. The study is about heroin use disorder, which is the diagnostic context.""
  }
}
```

This record indicates that there is a positive correlation between the functional connectivity (FC) between the right insula and certain brain regions (lateral occipital cortex and right angular gyrus) and trait impulsivity, motor impulsivity, and nonplanning impulsivity in patients with heroin use disorder. The insula serves as the seed point for the resting-state functional magnetic resonance imaging (rs-fMRI) used in the study.",
15309395," Here is the structured biomedical evidence record extracted from the provided abstract:

```json
{
  ""kb_record"": {
    ""source"": null,
    ""source_id"": null,
    ""query"": ""Barratt Impulsiveness Scale fMRI"",
    ""title"": null,
    ""year"": ""2004"",
    ""journal"": ""European archives of psychiatry and clinical neuroscience"",
    ""brain_system"": [""Right dorsolateral prefrontal cortex (RDLPFC)""],
    ""feature_type"": ""Regional cerebral activation"",
    ""phenotype"": ""Impulsiveness (motor impulsiveness)"",
    ""diagnostic_context"": null,
    ""relationship"": ""Negative correlation"",
    ""direction"": null,
    ""mechanism"": null,
    ""directness"": null,
    ""evidence_strength"": null,
    ""supporting_sentence"": ""A negative correlation was observed between the motor impulsiveness of BIS-11 and No-Go-related activation in the right dorsolateral prefrontal cortex (RDLPFC)."",
    ""citation_id"": ""15309395"",
    ""extraction_model"": null,
    ""extraction_confidence"": null
  },
  ""self_verification"": {
    ""support_score"": null,
    ""decision"": null,
    ""phenotype_supported"": ""Impulsiveness (motor impulsiveness)"",
    ""feature_supported"": ""Regional cerebral activation"",
    ""relationship_supported"": ""Negative correlation"",
    ""direction_supported"": null,
    ""directness_supported"": null,
    ""overclaiming"": null,
    ""rationale"": ""The abstract mentions a negative correlation between motor impulsiveness (phenotype) and No-Go-related activation in the right dorsolateral prefrontal cortex (feature). The correlation is stated as 'A negative correlation was observed'.""
  }
}
```

This JSON object represents the structured biomedical evidence record extracted from the provided abstract. The `self_verification` section provides a rationale for the extraction.",
34461353," Here is the structured biomedical evidence record extracted from the provided abstract:

```json
{
  ""kb_record"": {
    ""source"": null,
    ""source_id"": null,
    ""query"": ""Barratt Impulsiveness Scale fMRI"",
    ""title"": null,
    ""year"": ""2021"",
    ""journal"": ""Journal of psychiatric research"",
    ""brain_system"": ""frontal lobe, including the orbitofrontal area"",
    ""feature_type"": ""learning bias"",
    ""phenotype"": ""impulsivity"",
    ""diagnostic_context"": ""Attention-deficit/hyperactivity disorder (ADHD)"",
    ""relationship"": ""associated with"",
    ""direction"": null,
    ""mechanism"": ""overhasty updating of beliefs during risk learning"",
    ""directness"": null,
    ""evidence_strength"": null,
    ""supporting_sentence"": ""The degree of overhasty learning in ADHD patients was significantly correlated with the BIS score (r = 0.424, p = 0.009)."",
    ""citation_id"": ""34461353"",
    ""extraction_model"": null,
    ""extraction_confidence"": null
  },
  ""self_verification"": {
    ""support_score"": null,
    ""decision"": null,
    ""phenotype_supported"": ""impulsivity"",
    ""feature_supported"": ""learning bias"",
    ""relationship_supported"": ""associated with"",
    ""direction_supported"": null,
    ""directness_supported"": null,
    ""overclaiming"": null,
    ""rationale"": ""The provided abstract states that impulsivity in ADHD patients is associated with overhasty learning bias, and this association is supported by a significant correlation between the degree of overhasty learning and the BIS score.""
  }
}
```

This record indicates that impulsivity (phenotype) in Attention-deficit/hyperactivity disorder (ADHD) patients is associated with overhasty learning bias (feature) in the frontal lobe, including the orbitofrontal area (brain_system). The relationship is supported by a significant correlation between the degree of overhasty learning and the Barratt Impulsiveness Scale (BIS) score.",
28783574," Here is the structured biomedical evidence record extracted from the provided abstract:

```json
{
  ""kb_record"": {
    ""source"": null,
    ""source_id"": null,
    ""query"": ""Barratt Impulsiveness Scale neuroimaging"",
    ""title"": null,
    ""year"": ""2017"",
    ""journal"": ""Psychiatry research"",
    ""brain_system"": null,
    ""feature_type"": ""Performance on Go/No-Go task"",
    ""phenotype"": ""Barratt Impulsiveness Scale (BIS-11) and Maudsley Obsessional Compulsive Questionnaire (MOCI)"",
    ""diagnostic_context"": null,
    ""relationship"": ""Does not predict"",
    ""direction"": null,
    ""mechanism"": null,
    ""directness"": null,
    ""evidence_strength"": null,
    ""supporting_sentence"": ""Surprisingly, no relation was found between the Go/No-Go task and the BIS-11 scale."",
    ""citation_id"": ""28783574"",
    ""extraction_model"": null,
    ""extraction_confidence"": null
  },
  ""self_verification"": {
    ""support_score"": null,
    ""decision"": ""Extracted"",
    ""phenotype_supported"": ""Barratt Impulsiveness Scale (BIS-11)"",
    ""feature_supported"": ""Performance on Go/No-Go task"",
    ""relationship_supported"": ""Does not predict"",
    ""direction_supported"": null,
    ""directness_supported"": null,
    ""overclaiming"": null,
    ""rationale"": ""The abstract discusses the relationship between the Go/No-Go task performance and the Barratt Impulsiveness Scale (BIS-11), and states that no relation was found.""
  }
}
```

This record indicates that the performance on the Go/No-Go task does not predict the Barratt Impulsiveness Scale (BIS-11) in the study. The supporting sentence is ""Surprisingly, no relation was found between the Go/No-Go task and the BIS-11 scale.""",
37673288," Here is the structured biomedical evidence record extracted from the provided abstract:

```json
{
  ""kb_record"": {
    ""source"": null,
    ""source_id"": null,
    ""query"": ""impulsivity resting-state fMRI functional connectivity"",
    ""title"": ""Resting-state functional magnetic resonance imaging alterations in borderline personality disorder: A systematic review."",
    ""year"": 2023,
    ""journal"": ""Journal of affective disorders"",
    ""brain_system"": [""default mode network (DMN)"", ""salience network (SN)"", ""central executive network (CEN)""],
    ""feature_type"": ""resting-state functional connectivity (rs-FC)"",
    ""phenotype"": ""borderline personality disorder"",
    ""diagnostic_context"": null,
    ""relationship"": ""observed"",
    ""direction"": null,
    ""mechanism"": null,
    ""directness"": null,
    ""evidence_strength"": null,
    ""supporting_sentence"": ""Overall, aberrant resting-state functional connectivity (rs-FC) within and between default mode network (DMN), salience network (SN), and central executive network (CEN) were observed in BPD compared to healthy controls."",
    ""citation_id"": null,
    ""extraction_model"": null,
    ""extraction_confidence"": null
  },
  ""self_verification"": {
    ""support_score"": null,
    ""decision"": null,
    ""phenotype_supported"": true,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": null,
    ""directness_supported"": null,
    ""overclaiming"": null,
    ""rationale"": ""The abstract mentions 'BPD' (phenotype), 'resting-state functional connectivity (rs-FC)' (feature), and 'observed' (relationship) in the context of 'default mode network (DMN)', 'salience network (SN)', and 'central executive network (CEN)' (brain systems).""
  }
}
```

This JSON object represents the structured biomedical evidence record extracted from the provided abstract. It includes the source, title, year, journal, brain systems, feature type, phenotype, relationship, direction, mechanism, directness, evidence strength, supporting sentence, citation ID, extraction model, and extraction confidence. The self-verification section provides a rationale for the extraction.",
37887440," Here is the structured biomedical evidence record extracted from the abstract:

```json
{
  ""kb_record"": {
    ""source"": null,
    ""source_id"": null,
    ""query"": ""impulsivity resting-state fMRI functional connectivity"",
    ""title"": ""Differentiating Individuals with and without Alcohol Use Disorder Using Resting-State fMRI Functional Connectivity of Reward Network, Neuropsychological Performance, and Impulsivity Measures"",
    ""year"": 2023,
    ""journal"": ""Behavioral sciences (Basel, Switzerland)"",
    ""brain_system"": null,
    ""feature_type"": ""resting-state fMRI functional connectivity"",
    ""phenotype"": ""Alcohol Use Disorder"",
    ""diagnostic_context"": null,
    ""relationship"": ""association"",
    ""direction"": null,
    ""mechanism"": null,
    ""directness"": null,
    ""evidence_strength"": null,
    ""supporting_sentence"": ""Differentiating Individuals with and without Alcohol Use Disorder Using Resting-State fMRI Functional Connectivity of Reward Network, Neuropsychological Performance, and Impulsivity Measures"",
    ""citation_id"": ""37887440"",
    ""extraction_model"": null,
    ""extraction_confidence"": null
  },
  ""self_verification"": {
    ""support_score"": null,
    ""decision"": null,
    ""phenotype_supported"": ""Alcohol Use Disorder"",
    ""feature_supported"": ""resting-state fMRI functional connectivity"",
    ""relationship_supported"": ""association"",
    ""direction_supported"": null,
    ""directness_supported"": null,
    ""overclaiming"": null,
    ""rationale"": ""The abstract mentions a study titled 'Differentiating Individuals with and without Alcohol Use Disorder Using Resting-State fMRI Functional Connectivity of Reward Network, Neuropsychological Performance, and Impulsivity Measures', which suggests an association between Alcohol Use Disorder and resting-state fMRI functional connectivity.""
  }
}
```

This record indicates that there is an association between Alcohol Use Disorder (phenotype) and resting-state fMRI functional connectivity (feature) as suggested by the study titled 'Differentiating Individuals with and without Alcohol Use Disorder Using Resting-State fMRI Functional Connectivity of Reward Network, Neuropsychological Performance, and Impulsivity Measures'. The record also includes the source (journal), year, and citation ID. The self-verification section provides a rationale for the extraction.",
38468374," Here is the structured biomedical evidence record extracted from the abstract:

```json
{
  ""kb_record"": {
    ""source"": null,
    ""source_id"": null,
    ""query"": ""impulsivity fMRI functional connectivity"",
    ""title"": null,
    ""year"": ""2025"",
    ""journal"": ""Journal of addictive diseases"",
    ""brain_system"": ""prefrontal cortex, fronto-parietal regions, frontal gyrus, insula lobe, cingulate cortex, striatum"",
    ""feature_type"": ""functional connectivity"",
    ""phenotype"": ""Internet Gaming Disorder (IGD)"",
    ""diagnostic_context"": null,
    ""relationship"": ""changes"",
    ""direction"": null,
    ""mechanism"": null,
    ""directness"": null,
    ""evidence_strength"": null,
    ""supporting_sentence"": ""Conclusion, the brain regions with the most significant changes in functional connectivity in individuals with IGD symptoms are the prefrontal cortex, fronto-parietal regions, frontal gyrus, insula lobe, cingulate cortex and striatum."",
    ""citation_id"": ""38468374"",
    ""extraction_model"": null,
    ""extraction_confidence"": null
  },
  ""self_verification"": {
    ""support_score"": null,
    ""decision"": null,
    ""phenotype_supported"": true,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": null,
    ""directness_supported"": null,
    ""overclaiming"": null,
    ""rationale"": ""The abstract mentions 'Internet Gaming Disorder (IGD)' as the phenotype and 'changes in functional connectivity' as the feature. The conclusion states that 'the brain regions with the most significant changes in functional connectivity in individuals with IGD symptoms are the prefrontal cortex, fronto-parietal regions, frontal gyrus, insula lobe, cingulate cortex and striatum', which supports the relationship between IGD and changes in functional connectivity in these brain regions.""
  }
}
```

This record indicates that in individuals with Internet Gaming Disorder (IGD), there are changes in functional connectivity in the prefrontal cortex, fronto-parietal regions, frontal gyrus, insula lobe, cingulate cortex, and striatum, as found in fMRI scans. The supporting sentence is: ""Conclusion, the brain regions with the most significant changes in functional connectivity in individuals with IGD symptoms are the prefrontal cortex, fronto-parietal regions, frontal gyrus, insula lobe, cingulate cortex and striatum.""",
32987241," Here is the structured biomedical evidence record extracted from the provided abstract:

```json
{
  ""kb_record"": {
    ""source"": null,
    ""source_id"": null,
    ""query"": ""impulsivity fMRI functional connectivity"",
    ""title"": null,
    ""year"": ""2020"",
    ""journal"": ""Cortex; a journal devoted to the study of the nervous system and behavior"",
    ""brain_system"": [""Default Mode Network (DMN)"", ""Cognitive Control Network (CCN)""],
    ""feature_type"": [""Functional Connectivity""],
    ""phenotype"": [""Cognitive Performance"", ""Memory Performance""],
    ""diagnostic_context"": null,
    ""relationship"": [""Associated with""],
    ""direction"": [""Increased within-network connectivity"", ""Decreased connectivity""],
    ""mechanism"": null,
    ""directness"": null,
    ""evidence_strength"": null,
    ""supporting_sentence"": ""We found that increased within-network connectivity through central and left DMN was associated with increased memory performance. Additionally, decreased connectivity between posterior parietal CCN and DMN nodes and decreased connectivity between left and right dorsolateral prefrontal nodes was associated with increased cognitive performance."",
    ""citation_id"": ""32987241"",
    ""extraction_model"": null,
    ""extraction_confidence"": null
  },
  ""self_verification"": {
    ""support_score"": null,
    ""decision"": null,
    ""phenotype_supported"": [""Cognitive Performance"", ""Memory Performance""],
    ""feature_supported"": [""Functional Connectivity""],
    ""relationship_supported"": [""Associated with""],
    ""direction_supported"": [""Increased within-network connectivity"", ""Decreased connectivity""],
    ""directness_supported"": null,
    ""overclaiming"": null,
    ""rationale"": ""The abstract mentions a correlation between changes in functional connectivity within and between the DMN and CCN and changes in cognitive performance over two years.""
  }
}
```

This record indicates that increased within-network connectivity through central and left DMN is associated with increased memory performance, and decreased connectivity between posterior parietal CCN and DMN nodes and decreased connectivity between left and right dorsolateral prefrontal nodes is associated with increased cognitive performance. The evidence is based on a study published in 2020 in the journal Cortex. The record does not specify whether the study investigated impulsivity directly, but it does discuss cognitive control behaviors, which can include impulsive responses.",
41098856," Here is the structured biomedical evidence record extracted from the given abstract:

```json
{
  ""kb_record"": {
    ""source"": null,
    ""source_id"": null,
    ""query"": ""trait impulsivity functional connectivity"",
    ""title"": ""The CB1 receptor: linking impulsivity and substance use disorder."",
    ""year"": ""2025"",
    ""journal"": ""Frontiers in neuroscience"",
    ""brain_system"": [""basal ganglia"", ""hippocampus"", ""cerebellum""],
    ""feature_type"": [""CB1 receptor"", ""impulsivity""],
    ""phenotype"": [""substance use disorder""],
    ""diagnostic_context"": null,
    ""relationship"": ""contributes to the modulation of"",
    ""direction"": ""influences"",
    ""mechanism"": ""CB1R signaling"",
    ""directness"": null,
    ""evidence_strength"": null,
    ""supporting_sentence"": ""CB1R signaling in these regions influences decision-making, reward sensitivity, and response inhibition-all processes critical to the emergence of impulsive traits and drug-seeking behavior."",
    ""citation_id"": ""41098856"",
    ""extraction_model"": null,
    ""extraction_confidence"": null
  },
  ""self_verification"": {
    ""support_score"": null,
    ""decision"": null,
    ""phenotype_supported"": ""substance use disorder"",
    ""feature_supported"": ""CB1 receptor, impulsivity"",
    ""relationship_supported"": ""contributes to the modulation of"",
    ""direction_supported"": ""influences"",
    ""directness_supported"": null,
    ""overclaiming"": null,
    ""rationale"": ""The abstract discusses the role of CB1R signaling in the hippocampus and cerebellum in modulating impulsive behavior, which is closely associated with substance use disorders. This implies that CB1R signaling contributes to the modulation of impulsive behavior, and since substance use disorders are a result of this impulsive behavior, it can be inferred that CB1R signaling influences the emergence of impulsive traits and drug-seeking behavior.""
  }
}
```

This record indicates that the CB1 receptor, which is found in the basal ganglia, hippocampus, and cerebellum, contributes to the modulation of impulsive behavior. This influence is critical to the emergence of impulsive traits and drug-seeking behavior, which are closely associated with substance use disorders. The supporting sentence for this evidence is: ""CB1R signaling in these regions influences decision-making, reward sensitivity, and response inhibition-all processes critical to the emergence of impulsive traits and drug-seeking behavior.""",
27896939," Here is the structured biomedical evidence record extracted from the given abstract:

```json
{
  ""kb_record"": {
    ""source"": null,
    ""source_id"": null,
    ""query"": ""trait impulsivity functional connectivity"",
    ""title"": null,
    ""year"": ""2017"",
    ""journal"": ""Obesity (Silver Spring, Md.)"",
    ""brain_system"": ""right inferior frontal gyrus"",
    ""feature_type"": ""functional connectivity"",
    ""phenotype"": ""BMI"",
    ""diagnostic_context"": null,
    ""relationship"": ""positive association"",
    ""direction"": null,
    ""mechanism"": null,
    ""directness"": null,
    ""evidence_strength"": null,
    ""supporting_sentence"": ""There was a positive association between BMI and functional connectivity between the right inferior frontal gyrus and right middle frontal gyrus during successful response inhibition."",
    ""citation_id"": ""27896939"",
    ""extraction_model"": null,
    ""extraction_confidence"": null
  },
  ""self_verification"": {
    ""support_score"": null,
    ""decision"": null,
    ""phenotype_supported"": ""BMI"",
    ""feature_supported"": ""functional connectivity"",
    ""relationship_supported"": ""positive association"",
    ""direction_supported"": null,
    ""directness_supported"": null,
    ""overclaiming"": null,
    ""rationale"": ""The abstract mentions a positive association between BMI and functional connectivity between the right inferior frontal gyrus and right middle frontal gyrus, which aligns with the extracted feature and relationship.""
  }
}
```

This record indicates that there is a positive association between Body Mass Index (BMI) and functional connectivity between the right inferior frontal gyrus and right middle frontal gyrus in individuals with overweight and obesity. The association is supported by the findings from a multimodal study that includes behavioral, cognitive, and neuroimaging approaches.",
28174127," Here is the structured biomedical evidence record extracted from the given abstract:

```json
{
  ""kb_record"": {
    ""source"": null,
    ""source_id"": null,
    ""query"": ""attentional impulsivity resting-state fMRI"",
    ""title"": null,
    ""year"": ""2017"",
    ""journal"": ""Progress in neuro-psychopharmacology & biological psychiatry"",
    ""brain_system"": ""default mode network (DMN)"",
    ""feature_type"": ""functional connectivity (FC)"",
    ""phenotype"": ""Internet gaming disorder (IGD)"",
    ""diagnostic_context"": ""with and without childhood ADHD"",
    ""relationship"": ""expanded functional connectivity"",
    ""direction"": null,
    ""mechanism"": null,
    ""directness"": null,
    ""evidence_strength"": null,
    ""supporting_sentence"": ""IGD subjects without childhood ADHD showed expanded functional connectivity between DMN-related regions (PCC, medial prefrontal cortex, thalamus) compared with controls."",
    ""citation_id"": ""28174127"",
    ""extraction_model"": null,
    ""extraction_confidence"": null
  },
  ""self_verification"": {
    ""support_score"": null,
    ""decision"": null,
    ""phenotype_supported"": ""IGD"",
    ""feature_supported"": ""functional connectivity (FC)"",
    ""relationship_supported"": ""expanded functional connectivity"",
    ""direction_supported"": null,
    ""directness_supported"": null,
    ""overclaiming"": null,
    ""rationale"": ""The abstract discusses the influence of childhood ADHD on neural network features of IGD, specifically focusing on functional connectivity in the default mode network. The results section shows that IGD subjects without childhood ADHD exhibited expanded functional connectivity between DMN-related regions compared with controls.""
  }
}
```

In this record, we have extracted the information about the phenotype (Internet gaming disorder), the feature of interest (functional connectivity), the brain system involved (default mode network), the relationship between the phenotype and the feature (expanded functional connectivity), and the supporting sentence from the abstract. The record also includes the journal, year, and citation ID for reference. The self-verification section provides a rationale for the extraction.",
25925985," Here is the structured biomedical evidence record extracted from the provided abstract:

```json
{
  ""kb_record"": {
    ""source"": null,
    ""source_id"": null,
    ""query"": ""motor impulsivity resting-state fMRI"",
    ""title"": null,
    ""year"": ""2015"",
    ""journal"": ""Neurology"",
    ""brain_system"": ""left anterior putamen"",
    ""feature_type"": ""functional connectivity"",
    ""phenotype"": ""impulse control disorders in Parkinson disease"",
    ""diagnostic_context"": null,
    ""relationship"": ""disconnection"",
    ""direction"": ""outgoing"",
    ""mechanism"": null,
    ""directness"": null,
    ""evidence_strength"": null,
    ""supporting_sentence"": ""The presence of an ICD in patients with PD was associated with functional disconnection between the left anterior putamen and both the left inferior temporal gyrus and the left anterior cingulate gyrus, as well as a trend toward a functional disconnection between several motor and associative striatal regions and limbic, associative, and motor cortical regions."",
    ""citation_id"": ""25925985"",
    ""extraction_model"": null,
    ""extraction_confidence"": null
  },
  ""self_verification"": {
    ""support_score"": null,
    ""decision"": null,
    ""phenotype_supported"": ""impulse control disorders in Parkinson disease"",
    ""feature_supported"": ""functional connectivity"",
    ""relationship_supported"": ""disconnection"",
    ""direction_supported"": ""outgoing"",
    ""directness_supported"": null,
    ""overclaiming"": null,
    ""rationale"": ""The abstract discusses the comparison of resting-state functional connectivity in patients with Parkinson disease (PD) with and without impulse control disorders (ICDs). The presence of ICDs in patients with PD is associated with functional disconnection between the left anterior putamen and several cortical regions. This meets the criteria for the supported feature (functional connectivity), relationship (disconnection), and phenotype (impulse control disorders in Parkinson disease). The direction is outgoing as the disconnection is from the left anterior putamen to the cortical regions.""
  }
}
```

This record indicates that the presence of impulse control disorders in Parkinson disease is associated with a disconnection in the functional connectivity of the left anterior putamen, specifically with the left inferior temporal gyrus and the left anterior cingulate gyrus. The evidence for this comes from a resting-state fMRI study published in the Neurology journal in 2015.",
