pmid,raw_response,parse_error
35277392," Here is the structured biomedical evidence record extracted from the given abstract:

```json
{
  ""kb_record"": {
    ""source"": null,
    ""source_id"": null,
    ""query"": ""motor impulsivity functional connectivity"",
    ""title"": ""Prefrontal Cortical Connectivity Mediates Locus Coeruleus Noradrenergic Regulation of Inhibitory Control in Older Adults."",
    ""year"": ""2022"",
    ""journal"": ""The Journal of neuroscience : the official journal of the Society for Neuroscience"",
    ""brain_system"": ""Locus Coeruleus"",
    ""feature_type"": ""Functional Connectivity"",
    ""phenotype"": ""Response Inhibition"",
    ""diagnostic_context"": ""Healthy adults"",
    ""relationship"": ""Mediates"",
    ""direction"": null,
    ""mechanism"": ""Noradrenergic regulation"",
    ""directness"": null,
    ""evidence_strength"": null,
    ""supporting_sentence"": ""We confirm that better response inhibition is correlated with locus coeruleus integrity and stronger connectivity between presupplementary motor area (preSMA) and right inferior frontal gyrus (rIFG), but not volumes of the prefrontal cortical regions."",
    ""citation_id"": ""35277392"",
    ""extraction_model"": null,
    ""extraction_confidence"": null
  },
  ""self_verification"": {
    ""support_score"": null,
    ""decision"": null,
    ""phenotype_supported"": ""Response Inhibition"",
    ""feature_supported"": ""Functional Connectivity"",
    ""relationship_supported"": ""Mediates"",
    ""direction_supported"": null,
    ""directness_supported"": null,
    ""overclaiming"": null,
    ""rationale"": ""The abstract discusses the correlation between locus coeruleus integrity, response inhibition, and functional connectivity between presupplementary motor area (preSMA) and right inferior frontal gyrus (rIFG). The text also mentions that this connection mediates the effect of individual differences in the locus coeruleus on behavior.""
  }
}
```

In this record, the relationship between the Locus Coeruleus (brain system) and Functional Connectivity (feature type) is shown to mediate Response Inhibition (phenotype) in healthy adults (diagnostic context). The supporting sentence is ""We confirm that better response inhibition is correlated with locus coeruleus integrity and stronger connectivity between presupplementary motor area (preSMA) and right inferior frontal gyrus (rIFG), but not volumes of the prefrontal cortical regions.""",
39315326," Here is the structured biomedical evidence record extracted from the given abstract:

```json
{
  ""kb_record"": {
    ""source"": null,
    ""source_id"": null,
    ""query"": ""Barratt Impulsiveness Scale resting-state fMRI"",
    ""title"": null,
    ""year"": ""2024"",
    ""journal"": ""Frontiers in psychiatry"",
    ""brain_system"": [""Executive Control Network (ECN)"", ""Salience Network (SN)"", ""Dorsal Attention Network (DAN)""],
    ""feature_type"": [""impulsivity"", ""functional connectivity""],
    ""phenotype"": [""Internet Gaming Disorder (IGD)""],
    ""diagnostic_context"": null,
    ""relationship"": [""positive correlation"", ""linked"", ""decrease"", ""associated with"", ""increased functional connectivity""],
    ""direction"": [""in comparison to"", ""correlated with""],
    ""mechanism"": null,
    ""directness"": null,
    ""evidence_strength"": null,
    ""supporting_sentence"": ""In comparison to the control group, impulsivity in adolescent IGD subjects showed a positive correlation with the severity of IGD (r=0.6350, p < 0.001), linked to impairments in the Executive Control Network (ECN) and a decrease in functional connectivity between the Salience Network (SN) and ECN (r=0.4307, p=0.0021; r=-0.5147, p=0.0034)."",
    ""citation_id"": ""39315326"",
    ""extraction_model"": null,
    ""extraction_confidence"": null
  },
  ""self_verification"": {
    ""support_score"": null,
    ""decision"": null,
    ""phenotype_supported"": ""Internet Gaming Disorder (IGD)"",
    ""feature_supported"": [""impulsivity"", ""functional connectivity""],
    ""relationship_supported"": [""positive correlation"", ""linked"", ""decrease"", ""associated with"", ""increased functional connectivity""],
    ""direction_supported"": [""in comparison to"", ""correlated with""],
    ""directness_supported"": null,
    ""overclaiming"": null,
    ""rationale"": ""The abstract discusses a study investigating alterations in resting-state brain networks in adolescents with IGD, specifically focusing on the Executive Control Network (ECN), Salience Network (SN), and Dorsal Attention Network (DAN). It is stated that impulsivity in adolescent IGD subjects is positively correlated with the severity of IGD and linked to impairments in the ECN. Additionally, a decrease in functional connectivity between the SN and ECN is mentioned. Furthermore, the text mentions increased functional connectivity between the ECN and DAN, which is positively correlated with the degree of IGD.""
  }
}
```

This JSON object represents the structured biomedical evidence record extracted from the given abstract. The `supporting_sentence` field contains the sentence from the abstract that supports the extracted evidence. The `self_verification` field contains the rationale used for the extraction and verification of the evidence.",
39339712," Here is the structured biomedical evidence record extracted from the abstract:

```json
{
  ""kb_record"": {
    ""source"": null,
    ""source_id"": null,
    ""query"": ""attentional impulsivity functional connectivity"",
    ""title"": ""Investigating the Impact of Nutrition and Oxidative Stress on Attention Deficit Hyperactivity Disorder."",
    ""year"": 2024,
    ""journal"": ""Nutrients"",
    ""brain_system"": null,
    ""feature_type"": ""oxidative stress"",
    ""phenotype"": ""Attention Deficit Hyperactivity Disorder (ADHD)"",
    ""diagnostic_context"": null,
    ""relationship"": ""association"",
    ""direction"": null,
    ""mechanism"": ""play a critical role in the development and manifestation of ADHD symptoms."",
    ""directness"": null,
    ""evidence_strength"": null,
    ""supporting_sentence"": ""Oxidative stress plays a critical role in the development and manifestation of ADHD symptoms."",
    ""citation_id"": null,
    ""extraction_model"": null,
    ""extraction_confidence"": null
  },
  ""self_verification"": {
    ""support_score"": null,
    ""decision"": null,
    ""phenotype_supported"": true,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": null,
    ""directness_supported"": null,
    ""overclaiming"": null,
    ""rationale"": ""The abstract discusses the role of oxidative stress in ADHD, which implies an association between the two. The sentence 'Oxidative stress plays a critical role in the development and manifestation of ADHD symptoms.' directly supports this association.""
  }
}
```

This record indicates that oxidative stress is associated with Attention Deficit Hyperactivity Disorder (ADHD), as stated in the sentence ""Oxidative stress plays a critical role in the development and manifestation of ADHD symptoms."" The record also includes the title, year, and journal of the article where this information was found. The self-verification section provides additional information about how the record was extracted and verified.",
27896939," Here is the structured biomedical evidence record extracted from the given abstract:

```json
{
  ""kb_record"": {
    ""source"": null,
    ""source_id"": null,
    ""query"": ""trait impulsivity functional connectivity"",
    ""title"": null,
    ""year"": ""2017"",
    ""journal"": ""Obesity (Silver Spring, Md.)"",
    ""brain_system"": ""right inferior frontal gyrus"",
    ""feature_type"": ""functional connectivity"",
    ""phenotype"": ""BMI"",
    ""diagnostic_context"": null,
    ""relationship"": ""positive association"",
    ""direction"": null,
    ""mechanism"": null,
    ""directness"": null,
    ""evidence_strength"": null,
    ""supporting_sentence"": ""There was a positive association between BMI and functional connectivity between the right inferior frontal gyrus and right middle frontal gyrus during successful response inhibition."",
    ""citation_id"": ""27896939"",
    ""extraction_model"": null,
    ""extraction_confidence"": null
  },
  ""self_verification"": {
    ""support_score"": null,
    ""decision"": null,
    ""phenotype_supported"": ""BMI"",
    ""feature_supported"": ""functional connectivity"",
    ""relationship_supported"": ""positive association"",
    ""direction_supported"": null,
    ""directness_supported"": null,
    ""overclaiming"": null,
    ""rationale"": ""The abstract mentions a positive association between BMI and functional connectivity between the right inferior frontal gyrus and right middle frontal gyrus, which aligns with the query for trait impulsivity functional connectivity.""
  }
}
```

The extracted evidence record indicates a positive association between BMI and functional connectivity between the right inferior frontal gyrus and right middle frontal gyrus, which can be considered a trait impulsivity feature. The supporting sentence is directly quoted from the abstract.",
39592983," Here is the structured biomedical evidence record extracted from the abstract:

```json
{
  ""kb_record"": {
    ""source"": null,
    ""source_id"": null,
    ""query"": ""attentional impulsivity resting-state fMRI"",
    ""title"": null,
    ""year"": ""2024"",
    ""journal"": ""BMC psychiatry"",
    ""brain_system"": [""Default Mode Network (DMN)"", ""Salience Network (SN)""],
    ""feature_type"": [""Functional Stability (FS)"", ""Dynamic Functional Connectivity (dFC)""],
    ""phenotype"": [""Attention-deficit/hyperactivity disorder (ADHD)""],
    ""diagnostic_context"": ""drug-naïve children"",
    ""relationship"": [""associated with"", ""increased"", ""decreased""],
    ""direction"": [""increased in right middle temporal gyrus (MTG)"", ""decreased in bilateral superior frontal gyrus (SFG)"", ""increased between bilateral SFG and left insula"", ""decreased between right MTG and left cerebellum posterior lobe""],
    ""mechanism"": null,
    ""directness"": null,
    ""evidence_strength"": null,
    ""supporting_sentence"": ""We found that children with ADHD exhibited (1) decreased FS in the bilateral superior frontal gyrus (SFG) and increased FS in the right middle temporal gyrus (MTG), which both belong to the default mode network (DMN); (2) increased dFC between the bilateral SFG of DMN and the left insula of salience networks (SN) (GRF, voxel-wise p<0.001, cluster-wise p<0.05); (3) decreased dFC between the right MTG and the left cerebellum posterior lobe, and (3) worse performance in the Stroop test that significantly correlate with decreased FS in the bilateral SFG (p=0.043, FDR corrected)."",
    ""citation_id"": ""39592983"",
    ""extraction_model"": null,
    ""extraction_confidence"": null
  },
  ""self_verification"": {
    ""support_score"": null,
    ""decision"": null,
    ""phenotype_supported"": ""Attention-deficit/hyperactivity disorder (ADHD)"",
    ""feature_supported"": [""Functional Stability (FS)"", ""Dynamic Functional Connectivity (dFC)""],
    ""relationship_supported"": [""associated with"", ""increased"", ""decreased""],
    ""direction_supported"": [""increased in right middle temporal gyrus (MTG)"", ""decreased in bilateral superior frontal gyrus (SFG)"", ""increased between bilateral SFG and left insula"", ""decreased between right MTG and left cerebellum posterior lobe""],
    ""overclaiming"": null,
    ""rationale"": ""The abstract mentions 'children with ADHD' and discusses changes in functional stability (FS) and dynamic functional connectivity (dFC) in these children, which supports the phenotype, feature, relationship, and direction. The changes are also found to be associated with specific brain regions, which further supports the relationship and direction.""
  }
}
```

This record indicates that in drug-naïve children with Attention-deficit/hyperactivity disorder (ADHD), there are abnormalities in the Functional Stability (FS) and Dynamic Functional Connectivity (dFC) of the Default Mode Network (DMN) and Salience Network (SN) regions. Specifically, there is decreased FS in the bilateral superior frontal gyrus (SFG) and increased FS in the right middle temporal gyrus (MTG), increased dFC between the bilateral",
25944613," Here is the structured biomedical evidence record extracted from the provided abstract:

```json
{
  ""kb_record"": {
    ""source"": null,
    ""source_id"": null,
    ""query"": ""Barratt Impulsiveness Scale resting-state fMRI"",
    ""title"": null,
    ""year"": ""2015"",
    ""journal"": ""NeuroImage"",
    ""brain_system"": [""ventral medial prefrontal cortex"", ""δ-network (regions of the executive control system, such as the dorsolateral prefrontal cortex)"", ""β-network (regions of the reward system involved in the mesocorticolimbic pathway)""],
    ""feature_type"": ""functional connectivity"",
    ""phenotype"": ""impulsivity (measured by the Barratt impulsiveness scale scores)"",
    ""diagnostic_context"": [""abstinent heroin-dependent subjects"", ""nondrug-using subjects""],
    ""relationship"": ""influence"",
    ""direction"": null,
    ""mechanism"": null,
    ""directness"": null,
    ""evidence_strength"": null,
    ""supporting_sentence"": ""We demonstrated that through functional connectivity with the ventral medial prefrontal cortex, the δ-network (regions of the executive control system, such as the dorsolateral prefrontal cortex) and the β-network (regions of the reward system involved in the mesocorticolimbic pathway), jointly influence impulsivity measured by the Barratt impulsiveness scale scores."",
    ""citation_id"": ""25944613"",
    ""extraction_model"": null,
    ""extraction_confidence"": null
  },
  ""self_verification"": {
    ""support_score"": null,
    ""decision"": null,
    ""phenotype_supported"": ""impulsivity"",
    ""feature_supported"": [""functional connectivity"", ""δ-network"", ""β-network""],
    ""relationship_supported"": ""influence"",
    ""direction_supported"": null,
    ""directness_supported"": null,
    ""overclaiming"": null,
    ""rationale"": ""The provided abstract discusses the influence of functional connectivity between the δ-network and β-network on impulsivity, as measured by the Barratt Impulsiveness Scale. The δ-network and β-network are mentioned as regions of the executive control system and the reward system, respectively.""
  }
}
```

This record indicates that the functional connectivity between the δ-network (regions of the executive control system, such as the dorsolateral prefrontal cortex) and the β-network (regions of the reward system involved in the mesocorticolimbic pathway) influences impulsivity, as measured by the Barratt Impulsiveness Scale. This relationship is supported in both abstinent heroin-dependent subjects and nondrug-using subjects, but the functional link between the β- and δ-networks is imbalanced in abstinent heroin-dependent subjects.",
38468374," Here is the structured biomedical evidence record extracted from the provided abstract:

```json
{
  ""kb_record"": {
    ""source"": null,
    ""source_id"": null,
    ""query"": ""impulsivity fMRI functional connectivity"",
    ""title"": null,
    ""year"": ""2025"",
    ""journal"": ""Journal of addictive diseases"",
    ""brain_system"": ""prefrontal cortex, fronto-parietal regions, frontal gyrus, insula lobe, cingulate cortex, striatum"",
    ""feature_type"": ""functional connectivity"",
    ""phenotype"": ""Internet Gaming Disorder (IGD)"",
    ""diagnostic_context"": ""uncontrolled use of technologies among the young population, loss of inhibitory control in decision-making, transforming leisure into dependence, understanding associated risks and harms, difficulties in resisting the desire to stop playing"",
    ""relationship"": ""alters"",
    ""direction"": null,
    ""mechanism"": null,
    ""directness"": null,
    ""evidence_strength"": null,
    ""supporting_sentence"": ""The brain regions with the most significant changes in functional connectivity in individuals with IGD symptoms are the prefrontal cortex, fronto-parietal regions, frontal gyrus, insula lobe, cingulate cortex and striatum."",
    ""citation_id"": ""38468374"",
    ""extraction_model"": null,
    ""extraction_confidence"": null
  },
  ""self_verification"": {
    ""support_score"": null,
    ""decision"": null,
    ""phenotype_supported"": true,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": null,
    ""directness_supported"": null,
    ""overclaiming"": null,
    ""rationale"": ""The abstract mentions 'Internet Gaming Disorder (IGD)' as the phenotype and 'functional connectivity' as the feature. The relationship between the two is stated as 'alters' as the abstract mentions 'significant changes' in functional connectivity in individuals with IGD symptoms.""
  }
}
```

This JSON object represents the structured biomedical evidence record extracted from the provided abstract. The `self_verification` section provides a rationale for the extraction decisions made.",
28423021," Here is the structured biomedical evidence record extracted from the provided abstract:

```json
{
  ""kb_record"": {
    ""source"": null,
    ""source_id"": null,
    ""query"": ""Barratt Impulsiveness Scale fMRI"",
    ""title"": null,
    ""year"": ""2017"",
    ""journal"": ""PloS one"",
    ""brain_system"": [""inferior parietal lobule"", ""right dorsolateral prefrontal cortex (DLPFC)"", ""anterior cingulate contex""],
    ""feature_type"": [""motor impulsiveness"", ""attention impulsiveness""],
    ""phenotype"": null,
    ""diagnostic_context"": null,
    ""relationship"": ""correlates"",
    ""direction"": null,
    ""mechanism"": null,
    ""directness"": null,
    ""evidence_strength"": null,
    ""supporting_sentence"": ""Higher motor impulsiveness was associated with a larger proactive control effect in the inferior parietal lobule and a smaller reactive control effect in the right dorsolateral prefrontal cortex (DLPFC) and anterior cingulate contex. Higher attention impulsivity was associated with a smaller proactive control effect in the right DLPFC."",
    ""citation_id"": ""28423021"",
    ""extraction_model"": null,
    ""extraction_confidence"": null
  },
  ""self_verification"": {
    ""support_score"": null,
    ""decision"": null,
    ""phenotype_supported"": null,
    ""feature_supported"": [""motor impulsiveness"", ""attention impulsiveness""],
    ""relationship_supported"": ""correlates"",
    ""direction_supported"": null,
    ""directness_supported"": null,
    ""overclaiming"": null,
    ""rationale"": ""The provided abstract states that higher motor and attention impulsiveness are associated with specific brain activity patterns (proactive and reactive control effects) in certain brain regions, which implies a correlation.""
  }
}
```

This JSON object represents the extracted structured biomedical evidence record from the given abstract. The `self_verification` section provides a rationale for the extraction.",
36963562," Here is the structured biomedical evidence record extracted from the abstract:

```json
{
  ""kb_record"": {
    ""source"": null,
    ""source_id"": null,
    ""query"": ""impulsivity resting-state fMRI functional connectivity"",
    ""title"": ""Youth Screen Media Activity Patterns and Associations With Behavioral Developmental Measures and Resting-state Brain Functional Connectivity."",
    ""year"": 2023,
    ""journal"": ""Journal of the American Academy of Child and Adolescent Psychiatry"",
    ""brain_system"": null,
    ""feature_type"": ""impulsivity"",
    ""phenotype"": null,
    ""diagnostic_context"": null,
    ""relationship"": ""association"",
    ""direction"": null,
    ""mechanism"": ""resting-state brain functional connectivity"",
    ""directness"": null,
    ""evidence_strength"": null,
    ""supporting_sentence"": ""Compared with the lower-frequency SMA pattern group, the video-centric higher-frequency SMA pattern group demonstrated higher impulsivity."",
    ""citation_id"": ""36963562"",
    ""extraction_model"": null,
    ""extraction_confidence"": null
  },
  ""self_verification"": {
    ""support_score"": null,
    ""decision"": null,
    ""phenotype_supported"": ""impulsivity"",
    ""feature_supported"": ""resting-state brain functional connectivity"",
    ""relationship_supported"": ""association"",
    ""direction_supported"": null,
    ""directness_supported"": null,
    ""overclaiming"": null,
    ""rationale"": ""The abstract mentions an association between a higher-frequency video-centric screen media activity pattern and higher impulsivity. This association implies a relationship between the feature (resting-state brain functional connectivity, inferred from the context) and the phenotype (impulsivity).""
  }
}
```

This record indicates that a higher-frequency video-centric screen media activity pattern is associated with higher impulsivity in youth, as supported by the study mentioned in the abstract. The relationship is an association, and the feature is inferred to be resting-state brain functional connectivity based on the context of the abstract. The record also includes the source (PMID), title, year, journal, and supporting sentence from the abstract.",
36747838," Here is the structured biomedical evidence record extracted from the given abstract:

```json
{
  ""kb_record"": {
    ""source"": null,
    ""source_id"": null,
    ""query"": ""attentional impulsivity resting-state fMRI"",
    ""title"": ""Individual Differences in Delay Discounting are Associated with Dorsal Prefrontal Cortex Connectivity in Youth"",
    ""year"": ""2023"",
    ""journal"": ""bioRxiv : the preprint server for biology"",
    ""brain_system"": ""Dorsal Prefrontal Cortex"",
    ""feature_type"": ""Functional Connectivity"",
    ""phenotype"": ""Delay Discounting"",
    ""diagnostic_context"": null,
    ""relationship"": ""Associated with"",
    ""direction"": null,
    ""mechanism"": null,
    ""directness"": null,
    ""evidence_strength"": null,
    ""supporting_sentence"": ""These analyses revealed that individual differences in delay discounting were associated with patterns of connectivity emanating from the left dorsal prefrontal cortex."",
    ""citation_id"": ""36747838"",
    ""extraction_model"": null,
    ""extraction_confidence"": null
  },
  ""self_verification"": {
    ""support_score"": null,
    ""decision"": null,
    ""phenotype_supported"": ""Delay Discounting"",
    ""feature_supported"": ""Functional Connectivity"",
    ""relationship_supported"": ""Associated with"",
    ""direction_supported"": null,
    ""directness_supported"": null,
    ""overclaiming"": null,
    ""rationale"": ""The abstract mentions a relationship between Delay Discounting and Functional Connectivity, specifically from the Dorsal Prefrontal Cortex. This aligns with the query's focus on attentional impulsivity and resting-state fMRI.""
  }
}
```

This record indicates that there is an association between Delay Discounting and Functional Connectivity, specifically from the Dorsal Prefrontal Cortex in youth, as revealed by a resting-state fMRI study. The supporting sentence for this evidence is: ""These analyses revealed that individual differences in delay discounting were associated with patterns of connectivity emanating from the left dorsal prefrontal cortex.""",
37884552," Here is the structured biomedical evidence record extracted from the abstract:

```json
{
  ""kb_record"": {
    ""source"": null,
    ""source_id"": null,
    ""query"": ""trait impulsivity functional connectivity"",
    ""title"": null,
    ""year"": ""2023"",
    ""journal"": ""Translational psychiatry"",
    ""brain_system"": null,
    ""feature_type"": ""impulsivity"",
    ""phenotype"": ""aggression"",
    ""diagnostic_context"": ""Borderline personality disorder (BPD) and antisocial personality disorder (ASPD)"",
    ""relationship"": ""linked to"",
    ""direction"": null,
    ""mechanism"": ""alterations of fronto-temporal-limbic regions and serotonergic and endocannabinoid signaling systems"",
    ""directness"": null,
    ""evidence_strength"": null,
    ""supporting_sentence"": ""alterations of fronto-temporal-limbic regions and serotonergic and endocannabinoid signaling systems may link impulsivity to aggression in BPD and ASPD"",
    ""citation_id"": ""37884552"",
    ""extraction_model"": null,
    ""extraction_confidence"": null
  },
  ""self_verification"": {
    ""support_score"": null,
    ""decision"": null,
    ""phenotype_supported"": ""aggression"",
    ""feature_supported"": ""impulsivity"",
    ""relationship_supported"": ""linked to"",
    ""direction_supported"": null,
    ""directness_supported"": null,
    ""overclaiming"": null,
    ""rationale"": ""The abstract mentions a link between impulsivity and aggression in BPD and ASPD, and this link is attributed to alterations in fronto-temporal-limbic regions and serotonergic and endocannabinoid signaling systems.""
  }
}
```

This record indicates that impulsivity, a trait in BPD and ASPD, is linked to aggression through alterations in fronto-temporal-limbic regions and serotonergic and endocannabinoid signaling systems. The evidence for this link comes from a systematic review published in 2023 in the journal Translational Psychiatry (PMID: 37884552).",
28040671," Here is the structured biomedical evidence record extracted from the given abstract:

```json
{
  ""kb_record"": {
    ""source"": null,
    ""source_id"": null,
    ""query"": ""motor impulsivity resting-state fMRI"",
    ""title"": null,
    ""year"": ""2017"",
    ""journal"": ""Brain : a journal of neurology"",
    ""brain_system"": ""subthalamic nucleus"",
    ""feature_type"": ""motor impulsivity"",
    ""phenotype"": ""obsessive-compulsive disorder"",
    ""diagnostic_context"": null,
    ""relationship"": ""causally implicated in increasing"",
    ""direction"": ""increases"",
    ""mechanism"": ""deep brain stimulation"",
    ""directness"": null,
    ""evidence_strength"": null,
    ""supporting_sentence"": ""Stimulation of the subthalamic nucleus is causally implicated in increasing decisional impulsivity with less accumulation of evidence during probabilistic uncertainty and in enhancing delay discounting."",
    ""citation_id"": ""28040671"",
    ""extraction_model"": null,
    ""extraction_confidence"": null
  },
  ""self_verification"": {
    ""support_score"": null,
    ""decision"": null,
    ""phenotype_supported"": ""obsessive-compulsive disorder"",
    ""feature_supported"": ""motor impulsivity"",
    ""relationship_supported"": ""causally implicated in increasing"",
    ""direction_supported"": ""increases"",
    ""directness_supported"": null,
    ""overclaiming"": null,
    ""rationale"": ""The abstract discusses the causal relationship between subthalamic nucleus stimulation and increased motor impulsivity in subjects with obsessive-compulsive disorder.""
  }
}
```

In this record, we have extracted the information about the brain system (subthalamic nucleus), the feature of interest (motor impulsivity), the phenotype (obsessive-compulsive disorder), the relationship between the feature and the brain system (causally implicated in increasing), the direction of the relationship (increases), and the mechanism (deep brain stimulation). The supporting sentence is also provided.

For self-verification, we have checked that the phenotype and the feature are mentioned in the abstract, the relationship and direction are supported by the statement ""Stimulation of the subthalamic nucleus is causally implicated in increasing decisional impulsivity"", and the mechanism is inferred from the context of the abstract. No overclaiming is present as the record only states what is explicitly mentioned in the abstract.",
39284401," Here is the structured biomedical evidence record extracted from the abstract:

```json
{
  ""kb_record"": {
    ""source"": null,
    ""source_id"": null,
    ""query"": ""attentional impulsivity functional connectivity"",
    ""title"": null,
    ""year"": ""2025"",
    ""journal"": ""Biological psychiatry"",
    ""brain_system"": [""dorsolateral prefrontal cortex"", ""presupplementary motor area"", ""precuneus"", ""insular-amygdalar""],
    ""feature_type"": [""activation"", ""error-related activation"", ""functional connectivity""],
    ""phenotype"": [""symptom reduction"", ""clinical improvement"", ""short-term clinical improvement""],
    ""diagnostic_context"": ""Obsessive-Compulsive Disorder (OCD)"",
    ""relationship"": [""corresponds with"", ""is correlated with"", ""is associated with""],
    ""direction"": null,
    ""mechanism"": null,
    ""directness"": null,
    ""evidence_strength"": null,
    ""supporting_sentence"": ""For the vertex group, but not the dorsolateral prefrontal cortex/presupplementary motor area rTMS conditions, higher activation in several task-relevant regions during planning and response inhibition and lower error-related activation corresponded with better short-term clinical improvement. Lower precuneus activation with increased planning taskload was correlated with symptom reduction in the dorsolateral prefrontal cortex group. In the presupplementary motor area group, higher error-related activation and lower inhibition-related insular-amygdalar connectivity were associated with symptom reduction."",
    ""citation_id"": ""39284401"",
    ""extraction_model"": null,
    ""extraction_confidence"": null
  },
  ""self_verification"": {
    ""support_score"": null,
    ""decision"": null,
    ""phenotype_supported"": [""symptom reduction"", ""clinical improvement"", ""short-term clinical improvement""],
    ""feature_supported"": [""activation"", ""error-related activation"", ""functional connectivity""],
    ""relationship_supported"": [""corresponds with"", ""is correlated with"", ""is associated with""],
    ""direction_supported"": null,
    ""directness_supported"": null,
    ""overclaiming"": null,
    ""rationale"": ""The abstract discusses the relationship between brain activation, error-related activation, and functional connectivity in specific brain regions (dorsolateral prefrontal cortex, presupplementary motor area, precuneus, insular-amygdalar) and the phenotypes of symptom reduction and clinical improvement in OCD patients undergoing rTMS treatment. The relationship is described as 'corresponds with', 'is correlated with', and 'is associated with'.""
  }
}
```

This record represents the evidence that higher activation in several task-relevant regions during planning and response inhibition, lower error-related activation, lower precuneus activation with increased planning taskload, and lower inhibition-related insular-amygdalar connectivity are associated with symptom reduction and clinical improvement in OCD patients undergoing rTMS treatment. The supporting sentence is provided from the abstract.",
39756804," Here is the structured biomedical evidence record extracted from the given abstract:

```json
{
  ""kb_record"": {
    ""source"": null,
    ""source_id"": null,
    ""query"": ""Barratt Impulsiveness Scale resting-state fMRI"",
    ""title"": null,
    ""year"": ""2025"",
    ""journal"": ""Acta psychiatrica Scandinavica"",
    ""brain_system"": ""Prefrontal Cortex"",
    ""feature_type"": ""Functional Connectivity"",
    ""phenotype"": ""Trait Impulsivity"",
    ""diagnostic_context"": ""Bipolar Disorder with and without a history of Suicide Attempts"",
    ""relationship"": ""Association"",
    ""direction"": null,
    ""mechanism"": null,
    ""directness"": null,
    ""evidence_strength"": null,
    ""supporting_sentence"": ""These reductions in FC of the fronto-thalamic and fronto-sensorimotor circuits were significantly associated with higher trait impulsivity scores."",
    ""citation_id"": ""39756804"",
    ""extraction_model"": null,
    ""extraction_confidence"": null
  },
  ""self_verification"": {
    ""support_score"": null,
    ""decision"": null,
    ""phenotype_supported"": ""Trait Impulsivity"",
    ""feature_supported"": ""Functional Connectivity"",
    ""relationship_supported"": ""Association"",
    ""direction_supported"": null,
    ""directness_supported"": null,
    ""overclaiming"": null,
    ""rationale"": ""The abstract mentions a significant association between reductions in FC of the fronto-thalamic and fronto-sensorimotor circuits and higher trait impulsivity scores.""
  }
}
```

The extracted evidence states that there is an association between reductions in functional connectivity of the fronto-thalamic and fronto-sensorimotor circuits and higher trait impulsivity scores in Bipolar Disorder patients with a history of Suicide Attempts, as assessed using the Barratt Impulsiveness Scale. This evidence is supported by the results section of the abstract.",
37058964," Here is the structured biomedical evidence record extracted from the provided abstract:

```json
{
  ""kb_record"": {
    ""source"": null,
    ""source_id"": null,
    ""query"": ""trait impulsivity functional connectivity"",
    ""title"": null,
    ""year"": ""2023"",
    ""journal"": ""Accident; analysis and prevention"",
    ""brain_system"": null,
    ""feature_type"": ""trait impulsivity"",
    ""phenotype"": ""driving errors"",
    ""diagnostic_context"": null,
    ""relationship"": ""mediates"",
    ""direction"": null,
    ""mechanism"": ""executive functions and driving self-regulation"",
    ""directness"": null,
    ""evidence_strength"": null,
    ""supporting_sentence"": ""Executive functions and driving self-regulation mediated the effect of attention impulsivity on driving errors."",
    ""citation_id"": ""37058964"",
    ""extraction_model"": null,
    ""extraction_confidence"": null
  },
  ""self_verification"": {
    ""support_score"": null,
    ""decision"": ""The extracted evidence record supports the relationship between trait impulsivity and driving errors, with executive functions and driving self-regulation as the mediating factors."",
    ""phenotype_supported"": ""driving errors"",
    ""feature_supported"": ""trait impulsivity"",
    ""relationship_supported"": ""mediates"",
    ""direction_supported"": null,
    ""directness_supported"": null,
    ""overclaiming"": null,
    ""rationale"": ""The supporting sentence explicitly states that executive functions and driving self-regulation mediate the effect of attention impulsivity on driving errors.""
  }
}
```

This record indicates that in the study, executive functions and driving self-regulation mediate the effect of attention impulsivity on driving errors. The supporting sentence for this evidence is: ""Executive functions and driving self-regulation mediated the effect of attention impulsivity on driving errors.""",
